supplier_id,buyer_id,product_id,amount,time
3,3,1,336.0,7
3,8,4,2472.0,7
3,12,1,2719.0,7
3,16,4,33390.0,7
3,17,1,3322.0,7
3,19,4,20164.0,7
3,30,0,34928.0,7
3,30,4,22264.0,7
3,33,11,1152.0,7
3,35,4,17096.0,7
3,36,4,15052.0,7
3,41,4,10287.0,7
3,42,0,13295.0,7
3,51,11,1428.0,7
4,4,3,4232.0,7
4,5,3,9688.0,7
4,8,3,1648.0,7
4,17,2,6644.0,7
4,17,3,13288.0,7
4,21,3,2404.0,7
5,6,3,8160.0,7
5,8,1,824.0,7
5,9,1,2260.0,7
5,21,7,1410.0,7
5,24,7,1614.0,7
5,35,1,10506.0,7
5,35,7,1100.0,7
5,60,7,1156.0,7
6,13,0,35288.0,7
6,40,11,3096.0,7
7,10,2,15296.0,7
8,5,1,4844.0,7
8,21,1,1202.0,7
8,33,7,1152.0,7
9,6,1,1280.0,7
9,9,3,14122.0,7
9,16,3,20428.0,7
9,22,9,448.0,7
9,24,3,14608.0,7
9,31,9,1661.0,7
9,33,9,3176.0,7
9,50,9,7002.0,7
9,60,9,4464.0,7
10,3,3,9452.0,7
10,9,2,9602.0,7
10,12,3,19000.0,7
10,14,3,22690.0,7
10,21,9,1410.0,7
10,24,9,1980.0,7
10,30,3,9104.0,7
10,35,3,10700.0,7
10,47,9,3264.0,7
10,49,9,1568.0,7
11,14,4,47363.0,7
11,20,8,1125.0,7
11,23,8,4256.0,7
12,14,0,62674.0,7
12,15,0,6774.0,7
12,16,0,28672.0,7
12,21,11,2115.0,7
12,31,11,11540.0,7
12,35,14,5228.0,7
12,39,11,1688.0,7
12,40,6,1032.0,7
12,40,7,308.0,7
12,58,6,604.0,7
12,58,14,1208.0,7
12,61,11,4522.0,7
13,1,4,64396.0,7
13,3,4,14178.0,7
13,9,4,9040.0,7
13,13,4,70576.0,7
13,20,4,20692.0,7
13,21,4,26298.0,7
13,31,8,2885.0,7
13,37,8,861.0,7
13,40,4,2484.0,7
13,42,4,41544.0,7
13,56,8,10500.0,7
13,62,8,9778.0,7
14,3,0,8780.0,7
14,12,0,54352.0,7
14,20,0,5173.0,7
14,20,5,216.0,7
14,21,0,11346.0,7
14,28,11,1114.0,7
14,35,11,10188.0,7
14,36,0,6172.0,7
14,39,5,1704.0,7
14,40,11,1320.0,7
14,41,0,21221.0,7
14,43,5,1008.0,7
14,43,11,730.0,7
14,49,11,9716.0,7
14,51,11,272.0,7
14,53,5,108.0,7
14,55,5,1662.0,7
14,55,11,2828.0,7
14,68,5,60.0,7
15,1,0,32198.0,7
15,6,0,5600.0,7
15,11,0,18052.0,7
15,25,0,6076.0,7
15,40,0,4968.0,7
15,53,10,36.0,7
15,62,10,2132.0,7
16,19,0,5041.0,7
16,27,5,1506.0,7
16,35,0,12404.0,7
16,35,5,3856.0,7
16,36,5,180.0,7
16,42,5,1580.0,7
16,61,5,4546.0,7
17,31,13,5770.0,7
18,4,2,4232.0,7
18,10,1,16.0,7
18,24,2,14608.0,7
19,20,12,6150.0,7
20,23,12,1064.0,7
20,34,12,360.0,7
20,42,12,1098.0,7
20,57,12,3621.0,7
20,62,12,3244.0,7
21,47,7,1632.0,7
21,47,22,204.0,7
21,50,7,3648.0,7
24,31,9,2885.0,7
24,51,9,2856.0,7
25,34,10,120.0,7
25,57,10,919.0,7
27,61,17,99.0,7
27,77,17,64.0,7
29,51,8,714.0,7
30,23,8,7628.0,7
30,43,11,880.0,7
35,48,7,2782.0,7
35,48,14,3444.0,7
35,51,7,272.0,7
35,54,7,1280.0,7
35,74,19,576.0,7
35,80,19,208.0,7
36,37,10,1722.0,7
37,62,16,1044.0,7
37,62,20,360.0,7
37,76,16,208.0,7
37,79,16,48.0,7
37,87,20,60.0,7
39,52,17,1176.0,7
40,48,19,440.0,7
40,60,19,456.0,7
41,25,5,3621.0,7
41,28,5,1164.0,7
41,34,5,240.0,7
41,43,5,880.0,7
41,57,5,4451.0,7
41,58,5,2416.0,7
41,63,5,2902.0,7
42,20,10,2652.0,7
42,42,10,96.0,7
42,68,10,30.0,7
44,63,8,2832.0,7
46,80,24,256.0,7
49,55,24,24.0,7
49,65,24,1.0,7
49,73,27,2.0,7
49,101,27,2.0,7
53,57,20,27.0,7
56,45,23,528.0,7
56,52,23,92.0,7
56,55,23,276.0,7
56,61,23,66.0,7
56,62,23,1777.0,7
56,65,23,320.0,7
56,73,23,32.0,7
56,87,23,20.0,7
57,79,20,36.0,7
58,45,21,444.0,7
58,59,19,52.0,7
58,74,21,432.0,7
58,80,21,195.0,7
60,51,15,2000.0,7
60,80,22,871.0,7
61,63,17,1017.0,7
61,65,17,576.0,7
61,86,17,409.0,7
62,63,23,666.0,7
62,66,16,399.0,7
62,73,23,772.0,7
62,76,23,52.0,7
62,79,23,12.0,7
62,82,23,1784.0,7
62,86,23,272.0,7
62,90,23,132.0,7
62,91,23,108.0,7
63,82,17,1433.0,7
63,82,28,1.0,7
63,96,28,1.0,7
63,101,28,2.0,7
64,71,18,63.0,7
66,72,33,19.0,7
66,75,33,15.0,7
76,96,34,16.0,7
1,3,4,5817.0,8
1,5,4,29904.0,8
1,10,4,3520.0,8
1,11,4,23912.0,8
1,12,4,61964.0,8
1,16,4,18262.0,8
1,22,8,8.0,8
1,24,8,1093.0,8
1,25,4,2824.0,8
1,27,8,1992.0,8
1,29,4,9344.0,8
1,41,4,17832.0,8
1,49,8,1130.0,8
1,54,8,64.0,8
1,55,8,7644.0,8
1,60,8,1148.0,8
1,61,8,48.0,8
1,63,8,2972.0,8
2,6,1,7557.0,8
2,15,4,18900.0,8
2,35,1,1844.0,8
3,1,0,36036.0,8
3,6,4,12070.0,8
3,10,1,880.0,8
3,14,4,81987.0,8
3,30,4,13720.0,8
3,33,11,1212.0,8
3,35,0,2280.0,8
3,35,4,6672.0,8
3,36,0,1578.0,8
3,36,4,6312.0,8
3,38,11,324.0,8
3,40,7,336.0,8
3,42,0,16136.0,8
3,42,4,53432.0,8
3,48,11,228.0,8
3,50,11,1346.0,8
3,51,11,1280.0,8
4,4,3,20832.0,8
4,5,3,19936.0,8
4,50,9,2116.0,8
5,9,1,6348.0,8
5,10,3,12428.0,8
5,21,7,1398.0,8
5,24,7,2466.0,8
5,35,7,980.0,8
6,16,0,34024.0,8
6,40,11,1314.0,8
6,51,7,1280.0,8
6,63,11,1486.0,8
7,10,2,10668.0,8
8,5,1,9968.0,8
8,33,7,824.0,8
9,9,3,35200.0,8
9,12,1,2291.0,8
9,12,3,27486.0,8
9,16,3,5932.0,8
9,24,3,6560.0,8
9,48,9,28.0,8
9,49,9,1184.0,8
9,50,9,912.0,8
10,3,3,3878.0,8
10,6,3,9726.0,8
10,9,2,22504.0,8
10,14,3,51486.0,8
10,21,9,1398.0,8
10,22,13,16.0,8
10,24,2,6560.0,8
10,24,9,4652.0,8
10,35,3,3688.0,8
10,47,9,196.0,8
10,49,9,1130.0,8
10,54,9,256.0,8
11,20,8,1345.0,8
11,23,8,5380.0,8
11,31,8,1661.0,8
11,51,8,640.0,8
12,14,0,65760.0,8
12,15,0,9450.0,8
12,21,11,2097.0,8
12,35,14,7220.0,8
12,38,6,108.0,8
12,38,7,532.0,8
12,40,14,1884.0,8
12,55,11,3822.0,8
12,58,6,621.0,8
12,60,11,2296.0,8
12,61,11,24.0,8
13,1,4,72072.0,8
13,9,4,25392.0,8
13,13,4,66640.0,8
13,20,4,18824.0,8
13,56,8,9072.0,8
13,62,8,8572.0,8
14,3,0,3878.0,8
14,12,0,66654.0,8
14,20,0,4706.0,8
14,20,5,540.0,8
14,24,11,8829.0,8
14,27,5,842.0,8
14,32,5,216.0,8
14,37,5,360.0,8
14,39,5,2552.0,8
14,40,5,2016.0,8
14,41,0,40886.0,8
14,43,5,446.0,8
14,54,11,1280.0,8
14,55,5,1028.0,8
14,58,5,1728.0,8
14,61,5,3104.0,8
15,6,0,9726.0,8
15,11,0,11956.0,8
15,25,0,1124.0,8
15,25,10,1295.0,8
15,29,0,4672.0,8
15,36,10,60.0,8
15,62,10,2032.0,8
16,13,0,33320.0,8
16,30,0,7080.0,8
16,35,5,6396.0,8
16,42,5,192.0,8
16,61,5,2234.0,8
17,31,13,3322.0,8
18,4,2,20832.0,8
19,20,12,2125.0,8
19,57,12,2916.0,8
20,45,16,117.0,8
20,52,16,1398.0,8
20,56,12,2268.0,8
20,57,16,72.0,8
20,62,12,2905.0,8
20,77,16,126.0,8
20,82,16,1221.0,8
20,91,16,432.0,8
20,91,20,696.0,8
21,43,8,5216.0,8
21,47,22,144.0,8
21,48,22,244.0,8
21,50,7,1202.0,8
21,50,8,457.0,8
21,80,22,317.0,8
23,45,16,201.0,8
23,52,23,1864.0,8
23,57,23,57.0,8
23,66,23,908.0,8
23,77,16,48.0,8
23,77,23,64.0,8
23,90,16,63.0,8
24,48,9,152.0,8
24,51,9,2560.0,8
24,60,9,4592.0,8
25,23,10,534.0,8
25,34,10,352.0,8
25,37,10,424.0,8
25,42,10,790.0,8
25,42,12,2343.0,8
25,57,10,66.0,8
28,45,17,268.0,8
28,73,17,193.0,8
28,90,17,96.0,8
30,28,5,88.0,8
30,28,11,32.0,8
30,35,5,8560.0,8
30,64,5,48.0,8
31,49,24,774.0,8
31,63,24,1350.0,8
31,86,24,545.0,8
34,71,18,120.0,8
35,35,6,2140.0,8
35,38,14,1812.0,8
35,40,14,2988.0,8
35,47,7,196.0,8
35,48,7,152.0,8
35,51,7,1428.0,8
35,54,7,128.0,8
35,57,21,972.0,8
35,58,19,588.0,8
35,58,21,861.0,8
35,59,21,39.0,8
35,60,7,2296.0,8
35,60,19,168.0,8
35,60,21,432.0,8
35,67,21,396.0,8
35,71,21,252.0,8
35,80,19,344.0,8
35,83,21,444.0,8
36,23,12,1354.0,8
36,37,10,2409.0,8
39,45,17,156.0,8
39,52,17,688.0,8
40,48,19,244.0,8
40,58,14,1242.0,8
41,32,5,1010.0,8
41,34,5,704.0,8
41,37,5,1386.0,8
41,38,5,432.0,8
41,57,5,132.0,8
41,58,5,2484.0,8
42,20,10,3188.0,8
42,25,12,13041.0,8
42,42,10,946.0,8
43,57,17,380.0,8
43,62,17,425.0,8
45,81,29,33.0,8
45,82,33,19.0,8
45,96,33,16.0,8
45,104,29,6.0,8
45,107,29,72.0,8
48,58,19,1148.0,8
48,59,22,13.0,8
48,60,22,660.0,8
48,74,22,144.0,8
49,51,24,1000.0,8
49,55,24,561.0,8
49,61,24,132.0,8
49,65,24,736.0,8
51,47,15,136.0,8
52,91,33,15.0,8
52,101,33,8.0,8
55,49,17,454.0,8
55,55,17,428.0,8
55,66,17,532.0,8
55,72,27,1.0,8
55,72,28,1.0,8
55,73,28,2.0,8
55,84,27,1.0,8
55,84,28,1.0,8
55,96,27,1.0,8
55,102,27,1.0,8
55,102,28,1.0,8
57,52,18,688.0,8
57,57,18,359.0,8
57,79,20,120.0,8
61,63,17,1839.0,8
61,73,17,234.0,8
61,86,17,84.0,8
61,90,17,104.0,8
62,55,23,150.0,8
62,63,23,1208.0,8
62,66,16,282.0,8
62,72,31,6.0,8
62,72,34,20.0,8
62,73,34,24.0,8
62,75,31,5.0,8
62,75,34,20.0,8
62,79,16,160.0,8
62,82,23,696.0,8
62,84,31,8.0,8
62,84,34,28.0,8
62,87,16,128.0,8
62,91,16,496.0,8
62,91,23,124.0,8
62,91,31,5.0,8
62,91,34,20.0,8
62,94,34,8.0,8
62,96,31,5.0,8
62,101,31,2.0,8
62,102,31,1.0,8
63,72,31,7.0,8
63,84,31,3.0,8
63,87,31,41.0,8
63,101,31,1.0,8
63,102,31,1.0,8
65,82,27,1.0,8
73,82,31,6.0,8
73,94,31,2.0,8
79,69,34,12.0,8
82,69,31,24.0,8
82,73,31,56.0,8
82,84,33,25.0,8
82,87,31,28.0,8
82,94,33,6.0,8
82,102,31,1.0,8
82,109,31,222.0,8
82,110,31,75.0,8
87,82,34,20.0,8
1,3,4,20502.0,9
1,5,4,20856.0,9
1,8,4,2736.0,9
1,9,4,28928.0,9
1,12,4,81260.0,9
1,21,4,6736.0,9
1,22,8,440.0,9
1,24,8,2480.0,9
1,25,4,15088.0,9
1,27,8,1132.0,9
1,29,4,12744.0,9
1,38,4,1956.0,9
1,41,4,8274.0,9
1,49,8,1546.0,9
1,55,8,3324.0,9
1,60,8,1068.0,9
1,61,8,4468.0,9
1,63,8,3560.0,9
2,8,1,912.0,9
2,15,4,17956.0,9
2,16,4,17896.0,9
2,35,4,16072.0,9
3,11,4,34652.0,9
3,14,0,94436.0,9
3,19,4,8896.0,9
3,30,4,4736.0,9
3,35,0,6604.0,9
3,38,11,855.0,9
3,51,11,1084.0,9
4,4,3,17424.0,9
4,5,3,13904.0,9
4,24,9,10416.0,9
4,38,1,2836.0,9
5,3,1,296.0,9
5,8,3,1824.0,9
5,9,1,7232.0,9
5,21,7,2184.0,9
5,24,7,5456.0,9
5,35,1,12166.0,9
5,60,7,2328.0,9
6,35,6,1599.0,9
6,39,11,1704.0,9
6,54,11,640.0,9
6,58,6,920.0,9
7,10,2,11696.0,9
9,6,3,2056.0,9
9,9,3,33176.0,9
9,10,3,11696.0,9
9,12,1,3780.0,9
9,12,3,36536.0,9
9,16,3,2736.0,9
9,22,9,364.0,9
9,24,3,17024.0,9
9,31,13,5338.0,9
9,48,9,192.0,9
9,49,13,5396.0,9
9,60,9,2192.0,9
10,3,3,13668.0,9
10,5,1,6952.0,9
10,9,2,18712.0,9
10,14,3,55940.0,9
10,22,13,880.0,9
10,24,2,17024.0,9
10,31,9,1628.0,9
10,35,3,12468.0,9
10,38,3,1928.0,9
10,49,9,1546.0,9
10,54,9,1280.0,9
11,14,4,96742.0,9
11,20,8,1290.0,9
11,23,8,4688.0,9
12,1,0,30588.0,9
12,15,0,8978.0,9
12,16,0,44112.0,9
12,21,11,3276.0,9
12,31,11,6512.0,9
12,35,14,6282.0,9
12,38,6,285.0,9
12,40,7,796.0,9
12,40,14,2388.0,9
12,54,7,640.0,9
12,58,14,1840.0,9
12,61,11,2234.0,9
13,1,4,61176.0,9
13,6,4,6588.0,9
13,13,4,100276.0,9
13,20,4,53060.0,9
13,31,8,1628.0,9
13,32,4,7344.0,9
13,42,4,19064.0,9
13,56,8,7064.0,9
13,62,8,7968.0,9
14,3,0,13076.0,9
14,12,0,81888.0,9
14,13,0,50138.0,9
14,20,0,13265.0,9
14,20,5,2052.0,9
14,21,0,3368.0,9
14,27,5,1038.0,9
14,35,5,15292.0,9
14,35,11,2892.0,9
14,37,5,18.0,9
14,41,0,23302.0,9
14,42,0,8900.0,9
14,43,5,582.0,9
14,55,5,1350.0,9
14,57,5,1224.0,9
15,6,0,9064.0,9
15,25,0,4706.0,9
15,25,10,1460.0,9
15,29,0,6372.0,9
15,32,10,493.0,9
15,37,10,2352.0,9
15,53,10,36.0,9
15,62,10,384.0,9
16,11,0,17326.0,9
16,19,0,2224.0,9
16,24,11,2606.0,9
16,27,11,964.0,9
16,30,0,2368.0,9
16,31,11,6644.0,9
16,32,0,1836.0,9
16,36,5,36.0,9
16,38,0,1872.0,9
16,42,5,1892.0,9
16,50,11,3795.0,9
16,58,11,1812.0,9
18,4,2,17424.0,9
20,23,12,1172.0,9
20,34,12,1056.0,9
20,45,16,261.0,9
20,52,16,570.0,9
20,53,12,144.0,9
20,57,12,198.0,9
20,62,12,2136.0,9
20,76,16,64.0,9
20,76,20,48.0,9
20,82,16,450.0,9
20,91,20,147.0,9
21,47,22,192.0,9
21,51,22,138.0,9
21,80,22,369.0,9
23,52,23,760.0,9
23,57,23,136.0,9
23,75,16,96.0,9
23,90,16,171.0,9
24,21,9,2184.0,9
24,48,15,804.0,9
24,51,9,1096.0,9
24,58,15,1155.0,9
24,59,15,39.0,9
24,60,15,698.0,9
24,74,15,540.0,9
24,80,15,1136.0,9
25,52,18,1176.0,9
25,53,12,144.0,9
25,57,10,408.0,9
25,66,18,908.0,9
25,67,18,99.0,9
25,77,18,232.0,9
25,82,18,1628.0,9
25,90,18,84.0,9
29,43,8,2016.0,9
29,54,8,320.0,9
30,39,8,3408.0,9
30,40,5,2640.0,9
31,49,24,385.0,9
31,86,24,84.0,9
33,48,22,388.0,9
35,35,7,1028.0,9
35,38,14,570.0,9
35,51,7,816.0,9
35,58,19,392.0,9
35,74,19,144.0,9
35,80,19,444.0,9
36,20,12,1578.0,9
38,48,19,388.0,9
38,60,19,144.0,9
38,60,21,108.0,9
40,48,21,440.0,9
40,58,21,294.0,9
40,59,19,304.0,9
40,71,21,480.0,9
40,74,21,144.0,9
40,81,19,96.0,9
40,83,21,552.0,9
41,25,5,2956.0,9
41,28,8,2264.0,9
41,38,5,1140.0,9
41,58,5,3680.0,9
41,63,5,4244.0,9
42,20,10,3332.0,9
42,37,10,574.0,9
42,37,12,861.0,9
42,42,10,1376.0,9
42,45,18,607.0,9
42,56,12,2625.0,9
42,57,18,291.0,9
42,64,10,332.0,9
42,83,18,249.0,9
47,99,30,68.0,9
48,59,22,76.0,9
49,73,27,1.0,9
49,99,27,102.0,9
49,112,27,120.0,9
49,115,27,231.0,9
50,58,22,147.0,9
50,74,22,144.0,9
51,47,15,224.0,9
51,49,15,288.0,9
51,60,15,330.0,9
51,86,26,24.0,9
51,89,15,512.0,9
51,89,26,32.0,9
51,99,26,136.0,9
51,115,26,308.0,9
52,83,33,36.0,9
52,91,33,21.0,9
54,49,15,640.0,9
55,45,17,348.0,9
55,49,17,84.0,9
55,66,17,944.0,9
55,72,27,13.0,9
55,72,28,1.0,9
55,84,27,8.0,9
55,86,27,48.0,9
55,89,27,237.0,9
55,96,27,13.0,9
55,102,27,9.0,9
55,102,28,1.0,9
55,115,27,93.0,9
56,45,23,156.0,9
56,57,23,344.0,9
56,62,23,573.0,9
56,73,23,936.0,9
56,87,23,32.0,9
57,52,18,760.0,9
57,79,34,5.0,9
57,82,34,4.0,9
57,88,18,66.0,9
57,97,29,96.0,9
57,108,33,12.0,9
57,109,29,129.0,9
57,110,29,18.0,9
60,50,22,288.0,9
60,80,15,370.0,9
60,81,22,16.0,9
61,73,17,12.0,9
61,82,27,2.0,9
61,86,27,96.0,9
62,57,16,102.0,9
62,66,16,426.0,9
62,66,23,568.0,9
62,72,31,5.0,9
62,73,31,8.0,9
62,75,31,7.0,9
62,79,16,212.0,9
62,79,23,53.0,9
62,79,31,5.0,9
62,82,23,1172.0,9
62,84,31,6.0,9
62,86,23,96.0,9
62,87,16,80.0,9
62,88,31,99.0,9
62,90,31,60.0,9
62,91,16,196.0,9
62,91,31,9.0,9
62,94,31,3.0,9
62,96,31,7.0,9
62,97,31,96.0,9
62,104,31,48.0,9
